id_venda;data;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
1234;2023-06-24 15:46:56.287265;Lajeado;Juliano Faccioni;Tenis Adidas;Hilda Mccoy;feminino;credito
1235;2023-06-24 16:21:57.612941;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Annie Graham;feminino;boleto
1236;2023-06-24 16:34:57.590840;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Bernice Desotel;feminino;credito
1237;2023-06-25 09:57:58.692787;Caxias do Sul;Mateus Kienzle;Tenis NB;Grant Coria;masculino;credito
1238;2023-06-25 10:42:56.564136;Lajeado;Adriano Soares;Tenis NB;Robert Flint;masculino;credito
1239;2023-06-25 11:51:58.086656;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Muriel Jones;feminino;credito
1240;2023-06-25 12:14:58.776286;São Paulo;Claudio Bueno;Tenis Fila;Clifford Ramsey;masculino;credito
1241;2023-06-25 13:10:56.452774;Florianópolis;Claudia dos Santos;Tenis Nike;Angela Prahm;feminino;credito
1242;2023-06-25 13:58:58.908709;Caxias do Sul;Mateus Kienzle;Tenis Fila;Douglas Bradley;masculino;credito
1243;2023-06-25 14:09:56.105801;Florianópolis;Claudia dos Santos;Tenis Nike;Nell Fryer;feminino;credito
1244;2023-06-25 15:20:56.731016;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Sam Hennen;masculino;pix
1245;2023-06-25 15:25:58.417829;Porto Alegre;Luiza Cherobini;Tenis Adidas;Jeffrey Mcclure;masculino;credito
1246;2023-06-25 15:41:58.918165;São Paulo;Cassia Moraes;Tenis Nike;Kristin Schuler;feminino;boleto
1247;2023-06-25 15:59:56.601601;Caxias do Sul;Mateus Kienzle;Tenis Nike;Yvonne Bustos;feminino;credito
1248;2023-06-25 18:41:57.603290;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Susan Rutherford;feminino;credito
1249;2023-06-26 08:17:57.409096;Canoas;Carlos Henrique;Tenis Fila;Estela Cioffi;feminino;credito
1250;2023-06-26 08:45:57.169317;Florianópolis;Claudia dos Santos;Tenis NB;Matthew Cannon;masculino;credito
1251;2023-06-26 09:44:57.498903;Lajeado;Adriano Soares;Tenis Adidas;Malcolm Hayman;masculino;credito
1252;2023-06-26 10:24:59.034933;Caxias do Sul;Mateus Kienzle;Tenis Fila;Edwin Smith;masculino;pix
1253;2023-06-26 10:58:58.940231;Porto Alegre;Luiza Cherobini;Tenis Nike;Jordan West;masculino;pix
1254;2023-06-26 11:49:57.553516;Canoas;Luis Fernando;Tenis NB;Dorothy Lagasse;feminino;credito
1255;2023-06-26 14:50:56.603102;São Paulo;Cassia Moraes;Tenis Fila;Carey Delarosa;masculino;pix
1256;2023-06-26 17:36:59.416577;São Paulo;Claudio Bueno;Tenis Adidas;Denise Green;feminino;credito
1257;2023-06-27 10:20:59.379525;Porto Alegre;Rodrigo Tadewald;Tenis NB;Mark Henry;masculino;credito
1258;2023-06-27 11:02:57.511078;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Joseph Prieto;masculino;credito
1259;2023-06-27 11:25:56.608073;Lajeado;Adriano Soares;Tenis Adidas;Rudolph Mangiafico;masculino;credito
1260;2023-06-27 11:34:56.920250;Caxias do Sul;Mateus Kienzle;Tenis Fila;Aaron Jimerson;masculino;credito
1261;2023-06-27 13:25:58.417979;Canoas;Carlos Henrique;Tenis Adidas;Irene Williams;feminino;credito
1262;2023-06-27 14:01:58.868906;Canoas;Carlos Henrique;Tenis Adidas;Carolyn Bell;feminino;credito
1263;2023-06-27 14:59:58.358703;Canoas;Luis Fernando;Tenis Nike;Chester Miles;masculino;pix
1264;2023-06-27 17:33:58.724502;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Fred Clay;masculino;credito
1265;2023-06-27 18:13:58.580362;Florianópolis;Claudia dos Santos;Tenis Fila;Amy Washington;feminino;credito
1266;2023-06-28 10:19:59.013194;Canoas;Carlos Henrique;Tenis Nike;Mariah Monahan;feminino;credito
1267;2023-06-28 11:00:59.589922;Lajeado;Juliano Faccioni;Tenis NB;Leona Stevenson;feminino;credito
1268;2023-06-28 13:08:56.793916;Lajeado;Juliano Faccioni;Tenis Adidas;Deborah Mccarthy;feminino;credito
1269;2023-06-28 14:04:57.278968;Lajeado;Adriano Soares;Tenis Nike;Betty Bergman;feminino;credito
1270;2023-06-28 14:37:56.938007;Lajeado;Juliano Faccioni;Tenis Nike;Veronica Knedler;feminino;credito
1271;2023-06-28 14:52:57.882768;Canoas;Carlos Henrique;Tenis NB;Weston Selley;masculino;credito
1272;2023-06-28 14:54:57.590671;Florianópolis;Mario Sérgio;Tenis Nike;David Blackburn;masculino;credito
1273;2023-06-29 11:59:56.812867;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Victoria Bower;feminino;credito
1274;2023-06-29 12:09:57.730356;São Paulo;Cassia Moraes;Tenis Fila;Scott Lujan;masculino;credito
1275;2023-06-29 16:23:57.273440;Canoas;Carlos Henrique;Tenis Fila;Clark Owczarzak;masculino;pix
1276;2023-06-30 09:08:56.992699;Porto Alegre;Luiza Cherobini;Tenis Adidas;Dave Allison;masculino;credito
1277;2023-06-30 09:31:56.561005;Porto Alegre;Rodrigo Tadewald;Tenis NB;Arthur Hearne;masculino;credito
1278;2023-06-30 10:16:56.603453;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Betty Hopkins;feminino;credito
1279;2023-06-30 11:12:58.149723;Florianópolis;Claudia dos Santos;Tenis Fila;Jacob Keith;masculino;credito
1280;2023-06-30 11:41:57.544229;Canoas;Luis Fernando;Tenis Adidas;Margie Rosica;feminino;credito
1281;2023-06-30 11:52:59.051612;Lajeado;Adriano Soares;Tenis Adidas;Brendan Douglas;masculino;credito
1282;2023-06-30 12:12:58.628684;Canoas;Luis Fernando;Tenis Nike;Christa Cramer;feminino;pix
1283;2023-06-30 12:45:59.291899;Canoas;Carlos Henrique;Tenis Adidas;Kyle Evangelista;masculino;credito
1284;2023-06-30 13:34:57.240394;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Dorothy Speer;feminino;credito
1285;2023-06-30 14:45:56.587465;Canoas;Carlos Henrique;Tenis Fila;Maggie Dehetre;feminino;pix
1286;2023-06-30 15:13:58.412012;Florianópolis;Mario Sérgio;Tenis Fila;Gerald Christopher;masculino;credito
1287;2023-06-30 15:30:58.894658;Canoas;Carlos Henrique;Tenis NB;Mark Brailey;masculino;credito
1288;2023-06-30 16:41:57.260471;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Carolyn Lartigue;feminino;credito
1289;2023-06-30 16:53:56.516934;São Paulo;Cassia Moraes;Tenis Nike;Christopher Conyers;masculino;credito
1290;2023-06-30 17:21:56.160786;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Christopher Barstow;masculino;credito
1291;2023-06-30 17:37:56.407003;São Paulo;Claudio Bueno;Tenis Fila;Arnold Ingram;masculino;pix
1292;2023-06-30 18:31:57.300734;Canoas;Carlos Henrique;Tenis Adidas;Keely Torres;feminino;credito
1293;2023-07-01 09:15:57.671984;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Daniel Rice;masculino;credito
1294;2023-07-01 09:59:58.627793;Canoas;Carlos Henrique;Tenis Nike;Zachary Harlan;masculino;boleto
1295;2023-07-01 12:12:57.270724;Porto Alegre;Rodrigo Tadewald;Tenis NB;Felipe Tabor;masculino;credito
1296;2023-07-01 13:43:58.382595;Lajeado;Juliano Faccioni;Tenis Nike;Steve Sneed;masculino;credito
1297;2023-07-01 13:57:57.041590;São Paulo;Cassia Moraes;Tenis Adidas;Zelda Andersen;feminino;credito
1298;2023-07-01 14:55:58.039050;Florianópolis;Mario Sérgio;Tenis NB;Jennifer Sterling;feminino;credito
1299;2023-07-01 18:00:58.072383;São Paulo;Claudio Bueno;Tenis NB;Noelle Navarro;feminino;credito
1300;2023-07-01 18:22:58.918093;Lajeado;Adriano Soares;Tenis Fila;Betty Pearson;feminino;pix
1301;2023-07-02 09:13:58.069746;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Bertha Campbell;feminino;credito
1302;2023-07-02 12:25:56.564876;Florianópolis;Mario Sérgio;Tenis Fila;Robert Ritter;masculino;pix
1303;2023-07-02 16:26:58.867313;Caxias do Sul;Mateus Kienzle;Tenis Fila;James Fowler;masculino;credito
1304;2023-07-02 16:53:56.828494;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Kristie Hinton;feminino;credito
1305;2023-07-03 09:03:56.120197;Lajeado;Juliano Faccioni;Tenis Fila;Curtis Clifton;masculino;credito
1306;2023-07-03 11:57:57.738704;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Martin Payne;masculino;credito
1307;2023-07-03 12:39:57.169803;São Paulo;Claudio Bueno;Tenis Adidas;John Dandy;masculino;credito
1308;2023-07-03 13:00:57.358505;Porto Alegre;Luiza Cherobini;Tenis NB;Ronald Hunter;masculino;credito
1309;2023-07-04 08:13:57.330551;Canoas;Luis Fernando;Tenis Nike;Frank Mendoza;masculino;credito
1310;2023-07-04 10:55:59.650801;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Merle Martinez;masculino;credito
1311;2023-07-04 11:16:57.381057;Porto Alegre;Luiza Cherobini;Tenis NB;Winfred Turner;masculino;credito
1312;2023-07-04 11:21:58.867472;Canoas;Carlos Henrique;Tenis Adidas;Catherine Mcdaniel;feminino;credito
1313;2023-07-04 15:02:57.541450;Lajeado;Adriano Soares;Tenis Fila;Theresa Walker;feminino;credito
1314;2023-07-04 15:22:58.051470;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Linda Ellis;feminino;credito
1315;2023-07-04 17:44:58.291907;Caxias do Sul;Mateus Kienzle;Tenis Fila;Connie Booth;feminino;credito
1316;2023-07-05 14:16:56.772442;São Paulo;Claudio Bueno;Tenis Nike;Donald Laver;masculino;credito
1317;2023-07-06 09:47:56.415605;Florianópolis;Claudia dos Santos;Tenis NB;Rita Guerra;feminino;boleto
1318;2023-07-06 13:15:58.702805;Lajeado;Adriano Soares;Tenis Adidas;Danielle Moore;feminino;boleto
1319;2023-07-06 13:48:59.303951;Lajeado;Adriano Soares;Tenis NB;Rebecca Watson;feminino;boleto
1320;2023-07-06 14:02:58.416898;Florianópolis;Mario Sérgio;Tenis Fila;Theodore Lyman;masculino;credito
1321;2023-07-06 14:19:56.798051;Caxias do Sul;Mateus Kienzle;Tenis Nike;Sherri Mccalpane;feminino;credito
1322;2023-07-06 16:05:57.062312;Lajeado;Adriano Soares;Tenis Fila;James Davis;masculino;credito
1323;2023-07-06 18:06:57.088011;Canoas;Luis Fernando;Tenis NB;Walter Lowe;masculino;credito
1324;2023-07-06 18:10:57.918373;Florianópolis;Claudia dos Santos;Tenis Nike;Sabrina Mayon;feminino;credito
1325;2023-07-06 18:14:58.415764;Lajeado;Adriano Soares;Tenis Fila;Melanie Caron;feminino;credito
1326;2023-07-06 18:52:58.954771;Florianópolis;Mario Sérgio;Tenis Adidas;David Wittels;masculino;credito
1327;2023-07-06 18:53:56.917857;Caxias do Sul;Mateus Kienzle;Tenis Fila;Johnny Nolan;masculino;credito
1328;2023-07-07 09:43:57.649657;Lajeado;Adriano Soares;Tenis Adidas;Marvin Mcneil;masculino;pix
1329;2023-07-07 10:29:56.289008;Porto Alegre;Luiza Cherobini;Tenis Adidas;Joshua Brewer;masculino;boleto
1330;2023-07-07 12:12:57.746609;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Helen Chism;feminino;credito
1331;2023-07-07 14:53:58.675290;São Paulo;Cassia Moraes;Tenis Fila;Dwayne Lacefield;masculino;credito
1332;2023-07-07 17:43:57.009658;São Paulo;Claudio Bueno;Tenis Nike;Latarsha French;feminino;credito
1333;2023-07-07 18:03:57.856097;Lajeado;Adriano Soares;Tenis Fila;Albert Grimaldi;masculino;boleto
1334;2023-07-07 18:39:58.420726;Canoas;Carlos Henrique;Tenis Nike;Christine Polak;feminino;credito
1335;2023-07-08 10:50:57.286033;Canoas;Luis Fernando;Tenis Fila;Rosa Chung;feminino;credito
1336;2023-07-08 11:45:57.048043;Porto Alegre;Luiza Cherobini;Tenis Adidas;Suzanne Garing;feminino;credito
1337;2023-07-08 12:52:56.602702;Lajeado;Adriano Soares;Tenis Adidas;Johnathon Yates;masculino;boleto
1338;2023-07-08 14:03:56.382303;Florianópolis;Mario Sérgio;Tenis Adidas;Brian Richard;masculino;credito
1339;2023-07-08 15:24:56.465128;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Joseph Mccright;masculino;credito
1340;2023-07-09 09:04:58.724106;Florianópolis;Mario Sérgio;Tenis Fila;Brenda Rowan;feminino;credito
1341;2023-07-09 11:59:57.453136;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Teresa Zimmer;feminino;pix
1342;2023-07-09 13:25:57.425131;Lajeado;Juliano Faccioni;Tenis Adidas;Kristie Beaver;feminino;credito
1343;2023-07-09 14:42:58.736467;Lajeado;Adriano Soares;Tenis Adidas;John Thomas;masculino;credito
1344;2023-07-10 07:58:56.602937;Lajeado;Adriano Soares;Tenis Adidas;Andrew Hall;masculino;credito
1345;2023-07-10 09:01:58.283569;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Henry Smith;masculino;credito
1346;2023-07-10 09:47:57.086596;Lajeado;Juliano Faccioni;Tenis NB;Morton Mccurdy;masculino;pix
1347;2023-07-10 11:28:56.381687;Florianópolis;Mario Sérgio;Tenis Fila;Joyce Kerns;feminino;pix
1348;2023-07-10 11:35:56.710853;Porto Alegre;Luiza Cherobini;Tenis NB;Evelyn Worcester;feminino;credito
1349;2023-07-10 11:47:56.295671;Florianópolis;Claudia dos Santos;Tenis Adidas;James Castro;masculino;credito
1350;2023-07-10 15:28:58.891338;Canoas;Carlos Henrique;Tenis Adidas;Adele Wallick;feminino;credito
1351;2023-07-10 16:03:59.431042;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Vicki Blackmon;feminino;credito
1352;2023-07-10 17:27:58.773330;São Paulo;Claudio Bueno;Tenis NB;Joann Gibb;feminino;credito
1353;2023-07-10 18:27:58.420691;São Paulo;Cassia Moraes;Tenis Adidas;Joyce Taylor;feminino;pix
1354;2023-07-11 08:03:57.432403;Florianópolis;Claudia dos Santos;Tenis Adidas;Georgia Mysliwiec;feminino;credito
1355;2023-07-11 09:02:56.813225;São Paulo;Cassia Moraes;Tenis Nike;Ashley Longtin;feminino;boleto
1356;2023-07-11 10:06:59.016381;São Paulo;Cassia Moraes;Tenis Nike;Charles Pryor;masculino;credito
1357;2023-07-11 10:28:56.372456;São Paulo;Cassia Moraes;Tenis NB;Ronald Steenken;masculino;credito
1358;2023-07-11 15:29:57.644553;São Paulo;Claudio Bueno;Tenis Adidas;Jo Mckee;feminino;credito
1359;2023-07-11 16:49:56.335558;Florianópolis;Mario Sérgio;Tenis Adidas;Emily Marshal;feminino;credito
1360;2023-07-11 18:31:59.378657;Florianópolis;Mario Sérgio;Tenis Nike;Elvie Cruz;feminino;credito
1361;2023-07-12 09:27:58.890535;Canoas;Luis Fernando;Tenis Fila;Marlene Kinard;feminino;credito
1362;2023-07-12 13:39:57.133452;Florianópolis;Mario Sérgio;Tenis Fila;Timothy Hughes;masculino;credito
1363;2023-07-12 15:19:57.640665;Florianópolis;Mario Sérgio;Tenis NB;Hope Reagan;feminino;credito
1364;2023-07-12 15:21:57.556274;Canoas;Luis Fernando;Tenis Fila;Troy Wolfe;masculino;credito
1365;2023-07-12 15:57:56.695644;Lajeado;Adriano Soares;Tenis Adidas;Dale Smith;masculino;credito
1366;2023-07-12 16:29:57.283085;Florianópolis;Claudia dos Santos;Tenis Adidas;Donald Stokes;masculino;credito
1367;2023-07-12 16:46:58.076267;Canoas;Carlos Henrique;Tenis Adidas;Margaret Martinez;feminino;credito
1368;2023-07-12 17:32:57.936432;Canoas;Luis Fernando;Tenis Nike;David Buckley;masculino;pix
1369;2023-07-12 18:05:59.548933;Lajeado;Adriano Soares;Tenis Fila;Ralph Hooper;masculino;credito
1370;2023-07-13 09:51:59.063758;Florianópolis;Mario Sérgio;Tenis Adidas;Donna Scudder;feminino;credito
1371;2023-07-13 10:50:58.718829;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Lisa Marshall;feminino;pix
1372;2023-07-13 12:18:56.712435;Lajeado;Juliano Faccioni;Tenis Nike;Erik Simms;masculino;credito
1373;2023-07-13 12:41:57.239667;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Everette Cosby;masculino;boleto
1374;2023-07-13 14:24:56.337520;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Simonne Taylor;feminino;credito
1375;2023-07-13 14:41:58.658781;Lajeado;Juliano Faccioni;Tenis Fila;Harry Parent;masculino;credito
1376;2023-07-13 14:59:57.889676;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Bradley Neff;masculino;credito
1377;2023-07-13 15:12:56.864727;Canoas;Carlos Henrique;Tenis Nike;Wanda Cea;feminino;credito
1378;2023-07-13 15:31:57.988665;Canoas;Luis Fernando;Tenis Fila;Brittney Keever;feminino;credito
1379;2023-07-13 16:57:57.723163;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Dawn Simmons;feminino;credito
1380;2023-07-13 17:30:58.723193;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Rodney Clements;masculino;credito
1381;2023-07-14 11:30:57.250591;Caxias do Sul;Mateus Kienzle;Tenis Fila;Grace Crisler;feminino;credito
1382;2023-07-14 12:27:58.702745;Caxias do Sul;Mateus Kienzle;Tenis Fila;Harvey Moore;masculino;credito
1383;2023-07-14 13:21:58.070029;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Nancy Aycock;feminino;credito
1384;2023-07-14 14:08:57.229371;Canoas;Carlos Henrique;Tenis NB;Jerry Altamirano;masculino;boleto
1385;2023-07-14 14:14:56.835717;Florianópolis;Claudia dos Santos;Tenis NB;Carol Patton;feminino;pix
1386;2023-07-14 14:14:57.386881;Porto Alegre;Luiza Cherobini;Tenis Nike;Paul Moore;masculino;credito
1387;2023-07-14 17:28:57.511678;São Paulo;Cassia Moraes;Tenis NB;William Wilson;masculino;credito
1388;2023-07-14 17:35:57.302280;São Paulo;Cassia Moraes;Tenis Fila;Dominick King;masculino;credito
1389;2023-07-15 09:31:56.874310;São Paulo;Cassia Moraes;Tenis Adidas;Maria Key;feminino;credito
1390;2023-07-15 10:06:59.356484;Porto Alegre;Rodrigo Tadewald;Tenis NB;Leonard Mcdonald;masculino;credito
1391;2023-07-15 11:31:58.916791;Lajeado;Adriano Soares;Tenis Adidas;Bettye Horsley;feminino;credito
1392;2023-07-15 11:56:56.105091;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Kyle Myers;masculino;credito
1393;2023-07-15 11:57:58.644113;São Paulo;Cassia Moraes;Tenis Fila;Stephen Haage;masculino;pix
1394;2023-07-15 12:54:56.392854;São Paulo;Claudio Bueno;Tenis Adidas;Marcus Callaway;masculino;credito
1395;2023-07-15 13:19:56.398511;Canoas;Luis Fernando;Tenis Adidas;Cassandra Bring;feminino;credito
1396;2023-07-16 08:52:57.227884;Lajeado;Adriano Soares;Tenis NB;Michael Cardona;masculino;credito
1397;2023-07-16 13:20:57.987260;Canoas;Carlos Henrique;Tenis Nike;Julie Twigg;feminino;credito
1398;2023-07-16 13:57:57.173394;Canoas;Carlos Henrique;Tenis Fila;Linda Pychardo;feminino;credito
1399;2023-07-16 14:14:57.315977;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Joanne Psuik;feminino;credito
1400;2023-07-16 15:33:56.443785;Canoas;Luis Fernando;Tenis NB;Amanda Scott;feminino;credito
1401;2023-07-16 16:20:57.271163;São Paulo;Cassia Moraes;Tenis NB;Aaron Carter;masculino;credito
1402;2023-07-16 16:30:59.455271;Florianópolis;Claudia dos Santos;Tenis Fila;Darrell Coakley;masculino;credito
1403;2023-07-16 17:03:56.817804;Florianópolis;Claudia dos Santos;Tenis Fila;James Vera;masculino;credito
1404;2023-07-16 18:28:58.237831;Lajeado;Juliano Faccioni;Tenis Adidas;Paul Rhein;masculino;credito
1405;2023-07-17 08:47:56.434512;Canoas;Carlos Henrique;Tenis Adidas;Oliver Winesett;masculino;credito
1406;2023-07-17 09:05:56.893932;Lajeado;Juliano Faccioni;Tenis Fila;Mary Villiard;feminino;credito
1407;2023-07-17 10:18:57.904700;Caxias do Sul;Mateus Kienzle;Tenis Nike;Willie Mitchell;masculino;credito
1408;2023-07-17 12:24:58.326501;São Paulo;Claudio Bueno;Tenis NB;Linda Gardner;feminino;credito
1409;2023-07-17 13:11:59.340106;Lajeado;Adriano Soares;Tenis Nike;Aaron Young;masculino;boleto
1410;2023-07-17 13:13:56.924089;São Paulo;Claudio Bueno;Tenis Adidas;Margaret Rhoads;feminino;credito
1411;2023-07-17 13:16:56.777171;São Paulo;Claudio Bueno;Tenis Adidas;Derek Ennis;masculino;credito
1412;2023-07-17 14:20:56.978824;São Paulo;Cassia Moraes;Tenis Nike;Rebecca Currie;feminino;credito
1413;2023-07-17 16:33:56.078591;São Paulo;Cassia Moraes;Tenis Nike;Billy Vargas;masculino;credito
1414;2023-07-17 17:31:56.932909;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Laurice Bowyer;feminino;credito
1415;2023-07-18 08:17:58.069418;Florianópolis;Claudia dos Santos;Tenis Fila;Sam Jaramillo;masculino;pix
1416;2023-07-18 10:20:59.034979;Lajeado;Juliano Faccioni;Tenis Adidas;Katie Brown;feminino;credito
1417;2023-07-18 11:47:57.677546;Lajeado;Adriano Soares;Tenis Nike;Janet Bunch;feminino;credito
1418;2023-07-18 14:26:58.162034;Lajeado;Adriano Soares;Tenis Nike;Paul Marshall;masculino;credito
1419;2023-07-18 14:33:57.925261;Lajeado;Adriano Soares;Tenis Adidas;David Padilla;masculino;credito
1420;2023-07-18 14:49:56.248667;Florianópolis;Mario Sérgio;Tenis Fila;James Mcomber;masculino;pix
1421;2023-07-18 16:33:58.376804;Florianópolis;Mario Sérgio;Tenis NB;Sonia Wilson;feminino;credito
1422;2023-07-19 08:45:59.356098;Canoas;Carlos Henrique;Tenis Fila;Sandy Serrano;feminino;pix
1423;2023-07-19 08:58:58.294931;Lajeado;Juliano Faccioni;Tenis Adidas;Carol Roy;feminino;credito
1424;2023-07-19 10:14:58.808423;Lajeado;Juliano Faccioni;Tenis Nike;Harry Park;masculino;credito
1425;2023-07-19 10:27:56.133409;Lajeado;Adriano Soares;Tenis Fila;Elmer Gomes;masculino;credito
1426;2023-07-19 11:08:57.133497;Porto Alegre;Rodrigo Tadewald;Tenis NB;Sylvester Bailey;masculino;credito
1427;2023-07-19 12:08:56.983553;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Myron Starner;masculino;pix
1428;2023-07-19 17:24:56.863128;Porto Alegre;Rodrigo Tadewald;Tenis Fila;James Leak;masculino;credito
1429;2023-07-19 17:57:56.354586;São Paulo;Claudio Bueno;Tenis NB;Alan Pippin;masculino;credito
1430;2023-07-20 10:26:56.407130;Lajeado;Adriano Soares;Tenis NB;Emmanuel Taylor;masculino;boleto
1431;2023-07-20 11:43:58.076207;Lajeado;Juliano Faccioni;Tenis Adidas;George Bishop;masculino;credito
1432;2023-07-20 15:40:56.992870;Porto Alegre;Rodrigo Tadewald;Tenis NB;Anna Bertog;feminino;credito
1433;2023-07-20 15:41:58.040754;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Jamie Pool;feminino;credito
1434;2023-07-20 15:48:59.517062;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Heather Arnold;feminino;pix
1435;2023-07-20 17:04:57.042273;Canoas;Carlos Henrique;Tenis Fila;Barbara Rolan;feminino;credito
1436;2023-07-20 18:38:56.062551;Lajeado;Adriano Soares;Tenis Adidas;Vera Schecter;feminino;credito
1437;2023-07-21 08:16:57.572975;Florianópolis;Mario Sérgio;Tenis Nike;Lee Atwater;masculino;credito
1438;2023-07-21 09:10:59.066541;Lajeado;Juliano Faccioni;Tenis Adidas;Janie Durate;feminino;credito
1439;2023-07-21 09:17:56.518105;Canoas;Luis Fernando;Tenis Adidas;Marjorie Mandel;feminino;credito
1440;2023-07-21 09:58:58.571104;São Paulo;Cassia Moraes;Tenis Adidas;Rickey Smith;masculino;credito
1441;2023-07-21 10:15:57.260176;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Denis Palmer;masculino;credito
1442;2023-07-21 13:50:58.409848;São Paulo;Cassia Moraes;Tenis Nike;Agueda Thigpen;feminino;credito
